,,,,,,,,,,,,,,,,,
Vampire Interloper,B,C,27897,3.13,3338,4.39,14305,56.20%,3011,59.30%,4725,57.10%,7736,58.00%,7327,54.70%,3.3pp
,,,,,,,,,,,,,,,,,
Vampire Socialite,BR,U,10279,3.04,1079,3.55,3554,54.60%,780,60.30%,1117,54.30%,1897,56.80%,1880,53.20%,3.6pp
,,,,,,,,,,,,,,,,,
Vanquish the Horde,W,R,1382,1.48,859,1.46,3299,56.50%,510,56.50%,1018,59.80%,1528,58.70%,1818,54.80%,3.9pp
,,,,,,,,,,,,,,,,,
Vengeful Strangler,B,U,10718,3.37,2373,4.53,11795,57.10%,2191,60.20%,3700,56.80%,5891,58.10%,6314,55.90%,2.2pp
,,,,,,,,,,,,,,,,,
Village Watch,R,U,16308,5.38,2143,7.57,4239,49.00%,723,48.80%,1309,46.20%,2032,47.10%,2359,50.80%,-3.6pp
,,,,,,,,,,,,,,,,,
Vivisection,U,U,17783,6.23,3021,8.85,5214,52.90%,852,50.60%,1519,52.90%,2371,52.10%,2895,53.70%,-1.6pp
,,,,,,,,,,,,,,,,,
Voldaren Ambusher,R,U,12791,3.95,1141,5.86,3178,53.50%,648,50.50%,931,53.20%,1579,52.10%,1725,55.00%,-2.9pp
,,,,,,,,,,,,,,,,,
Voldaren Stinger,R,C,52693,7.17,6095,9.61,12464,53.40%,3187,55.40%,4556,52.30%,7743,53.60%,6002,53.40%,0.2pp
,,,,,,,,,,,,,,,,,
Wake to Slaughter,BR,R,1315,1.41,346,1.33,221,,32,,47,,79,,143,,
,,,,,,,,,,,,,,,,,
Willow Geist,G,R,2919,2.68,869,2.69,1221,51.60%,231,51.10%,383,49.10%,614,49.80%,643,53.50%,-3.7pp
,,,,,,,,,,,,,,,,,
Winterthorn Blessing,UG,U,13898,4.13,1316,5.61,3331,55.50%,648,52.00%,1202,60.10%,1850,57.20%,1668,53.80%,3.4pp
,,,,,,,,,,,,,,,,,
Wrenn and Seven,G,M,452,1.02,372,1.02,1493,57.30%,258,65.90%,456,66.00%,714,66.00%,801,49.70%,16.3pp
,,,,,,,,,,,,,,,,,
Abrade,R,C,5712,2.49,2223,2.9,8112,56.60%,1916,58.50%,3211,57.30%,5127,57.70%,3703,55.40%,2.3pp
,,,,,,,,,,,,,,,,,
Adamant Will,W,C,14148,7.75,2220,10.44,3489,52.40%,649,51.00%,1181,52.40%,1830,51.90%,1771,52.50%,-0.5pp
,,,,,,,,,,,,,,,,,
Aim for the Head,B,C,13255,6.33,948,10.05,733,,125,,232,54.30%,357,52.90%,387,54.00%,-1.1pp
,,,,,,,,,,,,,,,,,
Alchemist's Gambit,UR,R,403,1.65,116,1.55,66,,10,,24,,34,,33,,
,,,,,,,,,,,,,,,,,
Alchemist's Retrieval,U,C,14241,7.87,1860,10.86,2182,52.80%,391,49.40%,862,55.50%,1253,53.60%,1083,52.40%,1.1pp
,,,,,,,,,,,,,,,,,
Alluring Suitor,R,U,2598,3.02,945,3.52,3908,58.20%,763,62.60%,1379,57.70%,2142,59.40%,2002,57.20%,2.2pp
,,,,,,,,,,,,,,,,,
Ancestral Anger,R,C,13221,6.29,1081,9.51,702,,240,45.40%,445,56.20%,685,52.40%,237,59.90%,-7.5pp
,,,,,,,,,,,,,,,,,
Ancient Lumberknot,BG,U,4151,4.85,784,6.04,1929,54.50%,428,57.20%,820,57.20%,1248,57.20%,873,51.40%,5.8pp
,,,,,,,,,,,,,,,,,
Angelic Quartermaster,W,U,2076,2.48,651,2.88,2674,55.20%,463,57.90%,897,59.00%,1360,58.60%,1414,52.60%,6.0pp
,,,,,,,,,,,,,,,,,
"Anje, Maid of Dishonor",BR,R,219,1,205,1,972,56.10%,166,,364,58.80%,530,59.60%,479,52.60%,7.0pp
,,,,,,,,,,,,,,,,,
Apprentice Sharpshooter,G,C,13138,6.25,2084,8.33,5612,53.80%,1317,51.90%,2145,53.60%,3462,53.00%,2709,54.20%,-1.3pp
,,,,,,,,,,,,,,,,,
Archghoul of Thraben,B,U,4152,4.74,923,6.07,2633,53.40%,525,51.80%,1033,56.10%,1558,54.70%,1266,52.30%,2.4pp
,,,,,,,,,,,,,,,,,
Arm the Cathars,W,U,2927,3.47,267,4.86,690,,110,,203,44.30%,313,47.90%,384,54.20%,-6.2pp
,,,,,,,,,,,,,,,,,
Ascendant Packleader,G,R,373,1.5,218,1.45,700,,121,,201,55.70%,322,57.50%,391,52.20%,5.3pp
,,,,,,,,,,,,,,,,,
Avabruck Caretaker,G,M,132,1.02,121,1.01,644,,103,,203,70.90%,306,70.30%,339,57.20%,13.0pp
,,,,,,,,,,,,,,,,,
Ballista Watcher,R,U,2746,3.26,1136,3.68,4619,56.80%,869,57.40%,1676,57.50%,2545,57.50%,2364,55.90%,1.6pp
,,,,,,,,,,,,,,,,,
Belligerent Guest,R,C,11818,5.28,1795,7.48,5639,56.80%,1281,57.50%,2131,56.40%,3412,56.80%,2724,56.80%,0.0pp
,,,,,,,,,,,,,,,,,
Binding Geist,U,C,11945,5.29,1162,7.72,2633,52.80%,543,50.10%,1060,52.90%,1603,52.00%,1244,54.30%,-2.3pp
,,,,,,,,,,,,,,,,,
Biolume Egg,U,U,2817,3.29,520,4.03,1666,55.30%,357,59.70%,656,57.60%,1013,58.30%,787,52.70%,5.6pp
,,,,,,,,,,,,,,,,,
Bleed Dry,B,C,6007,2.57,2964,2.95,11049,56.10%,2572,55.80%,5063,58.60%,7635,57.60%,4832,54.10%,3.6pp
,,,,,,,,,,,,,,,,,
Blood Fountain,B,C,13975,7.36,3818,9.04,11439,55.70%,2182,53.40%,4011,55.50%,6193,54.70%,5646,56.70%,-2.0pp
,,,,,,,,,,,,,,,,,
Blood Hypnotist,R,U,4239,5.06,1012,6.43,3156,55.60%,613,54.60%,1113,56.00%,1726,55.50%,1595,56.60%,-1.1pp
,,,,,,,,,,,,,,,,,
Blood Petal Celebrant,R,C,8899,3.7,1469,5.06,5718,55.90%,1263,57.80%,2072,53.50%,3335,55.10%,2796,56.50%,-1.4pp
,,,,,,,,,,,,,,,,,
Blood Servitor,,C,13553,6.13,685,9.84,579,,96,,195,,291,50.20%,304,60.20%,-10.0pp
,,,,,,,,,,,,,,,,,
Bloodcrazed Socialite,B,C,11069,4.76,2541,6.27,8275,55.60%,1897,58.40%,3947,58.00%,5844,58.10%,3572,53.40%,4.7pp
,,,,,,,,,,,,,,,,,
Bloodsworn Squire,B,U,4169,5.42,782,7.56,2116,52.80%,387,47.00%,772,54.70%,1159,52.10%,1054,53.30%,-1.2pp
,,,,,,,,,,,,,,,,,
Bloodtithe Harvester,BR,U,3740,4.01,1311,4.41,4324,59.10%,1037,67.50%,2172,59.90%,3209,62.40%,1895,55.60%,6.8pp
,,,,,,,,,,,,,,,,,
Bloodvial Purveyor,B,R,265,1.01,233,1,1169,57.00%,209,62.70%,428,61.00%,637,61.50%,580,51.60%,10.0pp
,,,,,,,,,,,,,,,,,
Bloody Betrayal,R,C,14065,7.99,1803,11.29,989,51.80%,182,,336,51.80%,518,50.60%,508,53.50%,-3.0pp
,,,,,,,,,,,,,,,,,
Boarded Window,,U,3930,4.27,234,6.26,437,,89,,162,,251,48.20%,207,47.30%,0.9pp
,,,,,,,,,,,,,,,,,
Bramble Armor,G,C,14197,8.29,1237,12.28,405,,74,,105,,179,,234,54.70%,
,,,,,,,,,,,,,,,,,
Bramble Wurm,G,U,3484,3.96,1033,4.79,3934,55.60%,745,55.00%,1496,60.20%,2241,58.50%,1947,53.40%,5.1pp
,,,,,,,,,,,,,,,,,
Bride's Gown,W,U,4581,5.58,398,9.14,187,,36,,63,,99,,91,,
,,,,,,,,,,,,,,,,,
Brine Comber,WU,U,3916,4.43,571,5.31,1288,57.30%,293,60.40%,449,59.20%,742,59.70%,612,53.90%,5.8pp
,,,,,,,,,,,,,,,,,
By Invitation Only,W,R,246,1.03,175,1.02,610,,108,,188,,296,54.40%,320,52.50%,1.9pp
,,,,,,,,,,,,,,,,,
Cartographer's Survey,G,U,5124,9.34,1259,11.71,352,,69,,102,,171,,184,,
,,,,,,,,,,,,,,,,,
Catapult Fodder,B,U,3674,4.23,819,5.38,2671,55.70%,497,59.00%,1107,56.70%,1604,57.40%,1268,53.90%,3.5pp
,,,,,,,,,,,,,,,,,
Cemetery Desecrator,B,M,146,1.09,130,1.1,676,,109,,260,66.90%,369,68.00%,335,52.80%,15.2pp
,,,,,,,,,,,,,,,,,
Cemetery Gatekeeper,R,M,192,1.52,141,1.47,483,,81,,148,,229,46.70%,260,54.20%,-7.5pp
,,,,,,,,,,,,,,,,,
Cemetery Illuminator,U,M,134,1.04,105,1.02,350,,57,,119,,176,,185,,
,,,,,,,,,,,,,,,,,
Cemetery Protector,W,M,104,1.02,86,1.02,332,,60,,105,,165,,175,,
,,,,,,,,,,,,,,,,,
Cemetery Prowler,G,M,149,1.11,125,1.1,470,,78,,154,,232,56.50%,250,52.00%,4.5pp
,,,,,,,,,,,,,,,,,
Ceremonial Knife,,C,14496,7.2,2504,9.41,5686,52.30%,995,47.90%,1741,50.40%,2736,49.50%,3017,54.80%,-5.3pp
,,,,,,,,,,,,,,,,,
"Chandra, Dressed to Kill",R,M,135,1.08,93,1.09,287,,49,,88,,137,,150,,
,,,,,,,,,,,,,,,,,
Change of Fortune,R,R,712,2.45,156,2.6,7,,0,,3,,3,,4,,
,,,,,,,,,,,,,,,,,
Child of the Pack,RG,U,2552,2.99,713,3.33,2463,56.10%,483,55.10%,811,59.80%,1294,58.00%,1299,54.60%,3.5pp
,,,,,,,,,,,,,,,,,
Chill of the Grave,U,C,10549,4.54,881,6.8,2448,54.10%,519,52.20%,1028,56.20%,1547,54.90%,1148,53.30%,1.6pp
,,,,,,,,,,,,,,,,,
Circle of Confinement,W,U,2426,2.89,735,3.46,2913,55.50%,564,56.20%,947,57.40%,1511,57.00%,1485,54.70%,2.2pp
,,,,,,,,,,,,,,,,,
Cloaked Cadet,G,U,2618,3.15,394,4.19,1487,53.90%,255,51.80%,453,55.80%,708,54.40%,822,53.60%,0.7pp
,,,,,,,,,,,,,,,,,
Cobbled Lancer,U,U,3462,4.08,454,5.69,1237,52.60%,226,54.00%,438,53.20%,664,53.50%,627,51.70%,1.8pp
,,,,,,,,,,,,,,,,,
Concealing Curtains,B,R,258,1.08,212,1.07,914,55.30%,171,,319,53.60%,490,55.10%,463,54.60%,0.5pp
,,,,,,,,,,,,,,,,,
Consuming Tide,U,R,384,1.64,105,1.67,49,,7,,15,,22,,27,,
,,,,,,,,,,,,,,,,,
Courier Bat,B,C,8527,3.58,1138,5.27,4203,54.90%,825,51.90%,1715,57.40%,2540,55.60%,1987,55.10%,0.5pp
,,,,,,,,,,,,,,,,,
Cradle of Safety,U,C,14396,8.7,2401,11.38,2590,53.90%,484,53.30%,931,56.50%,1415,55.40%,1284,51.90%,3.5pp
,,,,,,,,,,,,,,,,,
Crawling Infestation,G,U,4551,5.67,296,9.69,150,,24,,45,,69,,86,,
,,,,,,,,,,,,,,,,,
Creepy Puppeteer,R,R,287,1.13,214,1.12,942,53.90%,157,,266,54.90%,423,53.20%,535,55.00%,-1.8pp
,,,,,,,,,,,,,,,,,
Cruel Witness,U,C,6287,2.74,493,3.83,1935,54.10%,365,52.60%,700,58.00%,1065,56.20%,954,52.10%,4.1pp
,,,,,,,,,,,,,,,,,
Crushing Canopy,G,C,14458,9.27,1953,12.52,808,54.20%,116,,242,48.30%,358,50.30%,459,56.90%,-6.6pp
,,,,,,,,,,,,,,,,,
Cultivator Colossus,G,M,197,1.44,107,1.4,284,,37,,77,,114,,175,,
,,,,,,,,,,,,,,,,,
Curse of Hospitality,R,R,578,2.11,222,2.03,569,,90,,173,,263,51.30%,312,56.70%,-5.4pp
,,,,,,,,,,,,,,,,,
Dawnhart Disciple,G,C,12065,5.29,1157,7.61,3042,54.70%,722,55.10%,1043,50.60%,1765,52.50%,1497,56.10%,-3.6pp
,,,,,,,,,,,,,,,,,
Dawnhart Geist,W,U,5286,8.8,1464,10.69,1436,52.20%,285,46.30%,501,52.30%,786,50.10%,722,54.00%,-3.9pp
,,,,,,,,,,,,,,,,,
Daybreak Combatants,R,C,14124,8.06,2323,10.72,2756,52.10%,597,49.60%,912,48.00%,1509,48.60%,1422,55.20%,-6.6pp
,,,,,,,,,,,,,,,,,
Deathcap Glade,BG,R,381,1.53,153,1.52,267,,60,,71,,131,,139,,
,,,,,,,,,,,,,,,,,
Demonic Bargain,B,R,658,2.43,136,2.48,5,,3,,0,,3,,2,,
,,,,,,,,,,,,,,,,,
Desperate Farmer,B,C,10279,4.39,2511,5.85,9077,55.80%,2041,56.90%,3908,55.70%,5949,56.10%,4240,55.30%,0.8pp
,,,,,,,,,,,,,,,,,
Dig Up,BG,R,524,2.13,173,2.24,340,,68,,85,,153,,187,,
,,,,,,,,,,,,,,,,,
Diregraf Scavenger,B,C,11923,5.2,4030,6.37,12703,56.00%,3146,55.10%,6823,59.00%,9969,57.80%,5255,54.50%,3.3pp
,,,,,,,,,,,,,,,,,
Distracting Geist,W,U,2047,2.54,312,3.24,1258,54.20%,236,46.60%,378,52.40%,614,50.20%,670,57.90%,-7.7pp
,,,,,,,,,,,,,,,,,
Diver Skaab,U,U,3386,3.86,784,4.69,2526,54.20%,422,55.70%,1004,56.10%,1426,56.00%,1249,51.80%,4.2pp
,,,,,,,,,,,,,,,,,
Dollhouse of Horrors,,R,280,1.12,233,1.12,1066,54.70%,170,,341,55.40%,511,55.20%,562,53.70%,1.4pp
,,,,,,,,,,,,,,,,,
Dominating Vampire,R,R,348,1.43,198,1.41,714,,111,,214,49.50%,325,52.60%,394,55.60%,-3.0pp
,,,,,,,,,,,,,,,,,
Doomed Dissenter,B,C,13175,6.24,3182,8.07,8024,53.70%,2002,53.90%,3673,52.40%,5675,53.00%,3479,54.20%,-1.3pp
,,,,,,,,,,,,,,,,,
Dormant Grove,G,U,2295,2.84,733,3.34,3145,57.50%,564,62.90%,931,61.10%,1495,61.80%,1721,53.90%,7.9pp
,,,,,,,,,,,,,,,,,
"Dorothea, Vengeful Victim",WU,R,260,1.05,119,1.04,323,,52,,115,,167,,162,,
,,,,,,,,,,,,,,,,,
Dread Fugue,B,U,5141,7.97,886,10.82,343,,72,,104,,176,,170,,
,,,,,,,,,,,,,,,,,
Dreadfeast Demon,B,R,339,1.42,324,1.4,1737,58.00%,281,63.70%,652,68.60%,933,67.10%,844,49.10%,18.0pp
,,,,,,,,,,,,,,,,,
Dreadlight Monstrosity,U,C,14294,7.86,1726,10.94,1784,49.80%,310,46.10%,659,49.80%,969,48.60%,910,50.30%,-1.7pp
,,,,,,,,,,,,,,,,,
Dreamroot Cascade,UG,R,342,1.4,119,1.36,114,,16,,36,,52,,62,,
,,,,,,,,,,,,,,,,,
Dreamshackle Geist,U,R,236,1.02,168,1,547,,87,,176,,263,60.80%,301,50.80%,10.0pp
,,,,,,,,,,,,,,,,,
Drogskol Infantry,W,C,8862,3.77,1340,5.19,4840,54.00%,1138,54.30%,1754,53.90%,2892,54.00%,2302,53.70%,0.3pp
,,,,,,,,,,,,,,,,,
Dying to Serve,B,R,278,1.14,122,1.07,265,,45,,83,,128,,139,,
,,,,,,,,,,,,,,,,,
Edgar's Awakening,B,U,4197,5.3,806,7.03,2151,52.20%,354,48.90%,709,50.50%,1063,50.00%,1121,54.10%,-4.1pp
,,,,,,,,,,,,,,,,,
"Edgar, Charmed Groom",WB,R,244,1.01,216,1.01,999,58.80%,156,,331,63.10%,487,66.10%,532,52.10%,14.1pp
,,,,,,,,,,,,,,,,,
End the Festivities,R,C,14455,9.22,1933,12.49,296,,68,,88,,156,,156,,
,,,,,,,,,,,,,,,,,
"Eruth, Tormented Prophet",UR,R,231,1.05,99,1.03,183,,36,,57,,93,,94,,
,,,,,,,,,,,,,,,,,
Estwald Shieldbasher,W,C,12838,6.13,1647,8.66,3827,52.90%,772,49.50%,1430,52.70%,2202,51.50%,1898,54.20%,-2.7pp
,,,,,,,,,,,,,,,,,
Evolving Wilds,,C,13621,5.93,3804,7.61,14054,55.60%,3274,56.60%,5080,53.70%,8354,54.80%,6719,56.30%,-1.5pp
,,,,,,,,,,,,,,,,,
Faithbound Judge,W,M,115,1.03,100,1.03,382,,72,,128,,200,63.00%,197,,
,,,,,,,,,,,,,,,,,
Falkenrath Celebrants,R,C,9652,4.08,1925,5.43,7106,56.60%,1444,56.40%,2920,57.80%,4364,57.40%,3410,56.10%,1.3pp
,,,,,,,,,,,,,,,,,
Falkenrath Forebear,B,R,258,1.11,219,1.11,1076,56.00%,192,,328,56.70%,520,59.20%,577,53.00%,6.2pp
,,,,,,,,,,,,,,,,,
Fear of Death,U,C,14177,7.92,1319,11.41,796,,154,,301,47.20%,455,47.70%,395,50.60%,-2.9pp
,,,,,,,,,,,,,,,,,
Fearful Villager,R,C,11888,5.22,1462,7.54,4390,56.40%,899,56.20%,1576,53.20%,2475,54.30%,2232,57.80%,-3.4pp
,,,,,,,,,,,,,,,,,
Fell Stinger,B,U,2189,2.6,948,3.09,4510,57.20%,896,58.80%,1757,59.70%,2653,59.40%,2187,55.50%,3.9pp
,,,,,,,,,,,,,,,,,
Fierce Retribution,W,C,9833,4.16,1892,5.31,6087,54.40%,1462,53.10%,2430,56.50%,3892,55.20%,2797,53.80%,1.5pp
,,,,,,,,,,,,,,,,,
Flame-Blessed Bolt,R,C,7690,3.24,2464,3.97,8582,57.30%,2074,56.90%,3411,56.90%,5485,56.90%,3935,57.20%,-0.3pp
,,,,,,,,,,,,,,,,,
Fleeting Spirit,W,U,3866,4.39,847,5.69,2835,53.50%,556,54.50%,960,54.30%,1516,54.40%,1460,52.70%,1.7pp
,,,,,,,,,,,,,,,,,
Flourishing Hunter,G,C,14189,7.68,3850,8.91,8137,55.70%,1941,57.30%,3957,56.80%,5898,57.00%,3557,54.80%,2.1pp
,,,,,,,,,,,,,,,,,
Foreboding Statue,,U,3093,3.48,1005,4.4,4164,53.80%,822,56.80%,1372,52.00%,2194,53.80%,2119,53.60%,0.2pp
,,,,,,,,,,,,,,,,,
Frenzied Devils,R,U,4443,5.7,410,8.88,382,,58,,108,,166,,221,54.30%,
,,,,,,,,,,,,,,,,,
Geistlight Snare,U,U,4751,6.17,554,8.73,865,56.00%,164,,301,56.50%,465,54.60%,432,57.20%,-2.6pp
,,,,,,,,,,,,,,,,,
"Geralf, Visionary Stitcher",U,R,381,1.48,267,1.45,933,55.80%,144,,319,56.40%,463,57.90%,492,54.10%,3.8pp
,,,,,,,,,,,,,,,,,
Gift of Fangs,B,C,7747,3.27,1200,4.63,4515,54.80%,893,54.50%,1583,54.10%,2476,54.30%,2197,55.10%,-0.8pp
,,,,,,,,,,,,,,,,,
Glorious Sunrise,G,R,276,1.14,201,1.11,842,57.20%,141,,237,67.90%,378,64.30%,468,51.70%,12.6pp
,,,,,,,,,,,,,,,,,
Gluttonous Guest,B,C,10862,4.69,2543,6.21,8808,55.10%,2114,54.40%,3854,54.60%,5968,54.50%,3974,55.70%,-1.2pp
,,,,,,,,,,,,,,,,,
Graf Reaver,B,R,380,1.62,120,1.6,294,,55,,103,,158,,145,,
,,,,,,,,,,,,,,,,,
Grisly Ritual,B,C,12680,5.74,2622,7.66,7874,54.70%,1389,50.70%,2956,56.20%,4345,54.40%,3917,55.00%,-0.6pp
,,,,,,,,,,,,,,,,,
"Grolnok, the Omnivore",UG,R,795,2.67,304,2.79,352,,67,,113,,180,,185,,
,,,,,,,,,,,,,,,,,
Groom's Finery,B,U,4487,5.74,366,9.29,158,,32,,45,,77,,81,,
,,,,,,,,,,,,,,,,,
Gryff Rider,W,C,6320,2.71,518,3.99,2028,53.10%,418,53.10%,665,52.30%,1083,52.60%,1034,53.60%,-0.9pp
,,,,,,,,,,,,,,,,,
Gryffwing Cavalry,W,U,2488,2.88,469,3.55,1892,53.00%,339,50.40%,589,54.70%,928,53.10%,1031,53.20%,-0.0pp
,,,,,,,,,,,,,,,,,
Gutter Skulker,U,U,3078,3.69,562,4.94,1832,53.20%,327,52.00%,623,55.70%,950,54.40%,946,52.40%,2.0pp
,,,,,,,,,,,,,,,,,
"Halana and Alena, Partners",RG,R,232,1,197,1,998,62.20%,195,,290,69.70%,485,72.60%,526,52.70%,19.9pp
,,,,,,,,,,,,,,,,,
Hallowed Haunting,W,M,319,2.5,124,2.47,114,,17,,28,,45,,69,,
,,,,,,,,,,,,,,,,,
Hamlet Vanguard,G,R,370,1.51,174,1.45,494,,75,,135,,210,44.30%,287,54.00%,-9.7pp
,,,,,,,,,,,,,,,,,
Headless Rider,B,R,256,1.07,200,1.06,846,54.50%,176,,291,62.50%,467,60.80%,416,48.80%,12.0pp
,,,,,,,,,,,,,,,,,
Henrika Domnathi,B,M,126,1.09,121,1.09,594,,107,,244,61.10%,351,64.10%,282,47.50%,16.6pp
,,,,,,,,,,,,,,,,,
Hero's Downfall,B,U,4449,4.82,3034,4.88,10454,56.50%,2409,55.70%,4694,59.90%,7103,58.50%,4658,54.30%,4.2pp
,,,,,,,,,,,,,,,,,
Heron of Hope,W,C,4792,2.16,289,2.86,1263,53.90%,222,58.60%,509,52.10%,731,54.00%,617,53.20%,0.9pp
,,,,,,,,,,,,,,,,,
Heron-Blessed Geist,W,C,8049,3.49,584,5.63,1936,54.90%,325,54.80%,674,54.50%,999,54.60%,1026,55.80%,-1.2pp
,,,,,,,,,,,,,,,,,
Hiveheart Shaman,G,R,265,1.13,180,1.12,677,,111,,222,63.10%,333,62.50%,357,49.90%,12.6pp
,,,,,,,,,,,,,,,,,
Honeymoon Hearse,R,U,3696,4.42,209,7.3,333,,65,,91,,156,,180,,
,,,,,,,,,,,,,,,,,
Honored Heirloom,,C,14404,8.54,2349,11.1,2251,49.90%,419,43.90%,684,48.00%,1103,46.40%,1181,52.70%,-6.2pp
,,,,,,,,,,,,,,,,,
Hookhand Mariner,G,C,6949,3.06,811,4.32,3328,55.90%,681,55.90%,1207,54.80%,1888,55.20%,1664,55.60%,-0.5pp
,,,,,,,,,,,,,,,,,
Hopeful Initiate,W,R,390,1.56,161,1.47,451,,82,,123,,205,52.20%,252,50.00%,2.2pp
,,,,,,,,,,,,,,,,,
Howling Moon,G,R,366,1.35,137,1.34,339,,63,,75,,138,,201,50.20%,
,,,,,,,,,,,,,,,,,
Howlpack Piper,G,R,410,1.63,266,1.55,1058,56.80%,191,,325,61.20%,516,60.90%,563,53.60%,7.2pp
,,,,,,,,,,,,,,,,,
Hullbreaker Horror,U,R,297,1.14,244,1.11,980,56.70%,175,,371,65.50%,546,65.40%,467,47.80%,17.6pp
,,,,,,,,,,,,,,,,,
Hungry Ridgewolf,R,C,9217,3.92,800,5.83,2497,53.80%,537,56.20%,812,52.00%,1349,53.70%,1274,53.40%,0.3pp
,,,,,,,,,,,,,,,,,
Ill-Tempered Loner,R,R,271,1.02,231,1.01,1093,59.00%,181,,374,61.20%,555,62.90%,581,56.10%,6.8pp
,,,,,,,,,,,,,,,,,
Infestation Expert,G,U,3582,4.25,974,5.12,3620,56.00%,642,58.10%,1224,58.50%,1866,58.40%,1946,53.90%,4.5pp
,,,,,,,,,,,,,,,,,
Innocent Traveler,B,U,3698,4.36,956,5.38,3544,54.00%,641,55.90%,1366,54.00%,2007,54.60%,1775,53.10%,1.5pp
,,,,,,,,,,,,,,,,,
Inspired Idea,U,R,357,1.5,145,1.41,359,,56,,111,,167,,202,47.50%,
,,,,,,,,,,,,,,,,,
Into the Night,R,U,4957,6.83,464,10.6,79,,13,,27,,40,,39,,
,,,,,,,,,,,,,,,,,
Investigator's Journal,,R,316,1.32,123,1.28,415,,77,,115,,192,,223,54.30%,
,,,,,,,,,,,,,,,,,
"Jacob Hauken, Inspector",U,M,173,1.41,119,1.39,338,,68,,105,,173,,166,,
,,,,,,,,,,,,,,,,,
"Katilda, Dawnhart Martyr",W,R,262,1.08,190,1.07,696,,139,,194,,333,68.50%,374,52.10%,16.3pp
,,,,,,,,,,,,,,,,,
"Kaya, Geist Hunter",WB,M,395,2.61,225,2.64,354,,55,,105,,160,,195,,
,,,,,,,,,,,,,,,,,
Kessig Flamebreather,R,C,12792,6.14,1585,8.39,3039,53.60%,821,55.10%,1407,53.10%,2228,53.80%,1285,53.20%,0.6pp
,,,,,,,,,,,,,,,,,
Kessig Wolfrider,R,R,261,1.06,152,1.06,664,,122,,188,,310,53.50%,365,58.90%,-5.4pp
,,,,,,,,,,,,,,,,,
Kindly Ancestor,W,C,12598,5.7,3013,7.01,7717,54.00%,2082,55.10%,3574,55.60%,5656,55.40%,3321,53.00%,2.4pp
,,,,,,,,,,,,,,,,,
Lacerate Flesh,R,C,12886,6.12,2453,7.96,6040,54.40%,1161,49.60%,2182,53.40%,3343,52.10%,3031,56.20%,-4.1pp
,,,,,,,,,,,,,,,,,
Laid to Rest,G,U,5235,7.93,1066,10.09,968,50.40%,165,,282,48.60%,447,48.10%,542,51.70%,-3.6pp
,,,,,,,,,,,,,,,,,
Lambholt Raconteur,R,U,4401,5.57,1083,6.99,2874,54.30%,538,51.70%,1027,53.60%,1565,52.90%,1475,55.30%,-2.3pp
,,,,,,,,,,,,,,,,,
Lantern Bearer,U,C,8441,3.47,1172,4.69,3682,54.50%,872,56.40%,1400,55.90%,2272,56.10%,1728,52.80%,3.3pp
,,,,,,,,,,,,,,,,,
Lantern Flare,WR,R,291,1.11,151,1.07,491,,81,,136,,217,58.10%,282,53.20%,4.9pp
,,,,,,,,,,,,,,,,,
Lantern of the Lost,,U,5182,8.22,798,11.07,118,,18,,28,,46,,72,,
,,,,,,,,,,,,,,,,,
Lightning Wolf,R,C,12081,5.44,787,8.99,1313,54.50%,227,49.80%,394,53.00%,621,51.90%,726,55.80%,-3.9pp
,,,,,,,,,,,,,,,,,
Lunar Rejection,U,U,3485,4.08,626,5.21,2025,56.70%,406,58.40%,810,58.30%,1216,58.30%,978,55.40%,2.9pp
,,,,,,,,,,,,,,,,,
Magma Pummeler,R,U,4474,5.55,1213,6.97,3582,55.30%,617,51.90%,1339,52.90%,1956,52.60%,1816,57.40%,-4.8pp
,,,,,,,,,,,,,,,,,
Manaform Hellkite,R,M,131,1.01,112,1.01,526,,101,,181,,282,64.20%,264,56.80%,7.4pp
,,,,,,,,,,,,,,,,,
Markov Purifier,WB,U,3248,3.69,717,4.31,2440,55.40%,511,58.50%,1030,57.90%,1541,58.10%,1181,53.40%,4.6pp
,,,,,,,,,,,,,,,,,
Markov Retribution,R,U,2182,2.59,217,3.38,869,59.80%,142,,296,60.80%,438,62.30%,444,57.90%,4.4pp
,,,,,,,,,,,,,,,,,
Markov Waltzer,WR,U,3076,3.37,406,4.03,1086,52.70%,239,52.70%,394,56.90%,633,55.30%,530,49.60%,5.7pp
,,,,,,,,,,,,,,,,,
Massive Might,G,C,14139,7.94,2234,10.25,4416,55.30%,927,54.80%,1481,56.30%,2408,55.70%,2236,54.70%,1.1pp
,,,,,,,,,,,,,,,,,
Militia Rallier,W,C,12457,5.65,1064,8.82,2114,52.30%,448,51.80%,740,49.60%,1188,50.40%,1063,54.80%,-4.3pp
,,,,,,,,,,,,,,,,,
Mindleech Ghoul,B,C,12696,5.8,1786,8.38,4321,55.20%,910,52.90%,1722,54.00%,2632,53.60%,2050,57.00%,-3.4pp
,,,,,,,,,,,,,,,,,
Mirrorhall Mimic,U,R,249,1,174,1.01,653,,111,,215,55.80%,326,55.80%,338,55.60%,0.2pp
,,,,,,,,,,,,,,,,,
Mischievous Catgeist,U,U,3029,3.71,370,5.12,1243,50.80%,226,54.90%,414,49.00%,640,51.10%,653,50.40%,0.7pp
,,,,,,,,,,,,,,,,,
Moldgraf Millipede,G,C,11517,5.36,495,8.99,717,,130,,253,45.80%,383,48.00%,373,48.80%,-0.8pp
,,,,,,,,,,,,,,,,,
